3 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 16 	 2000 	 6594.807689
0 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 16 	 2000 	 6758.456477
1 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 16 	 2000 	 5836.302824
2 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 16 	 2000 	 8029.989066
3 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 16 	 2000 	 4925.205315
0 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 16 	 2000 	 7129.429891
1 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 16 	 2000 	 8993.860844
2 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 16 	 2000 	 11586.911396
3 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 16 	 2000 	 8769.330170
0 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 16 	 2000 	 5744.293267
1 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 16 	 2000 	 8447.818338
2 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 16 	 2000 	 8741.273583
3 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 16 	 2000 	 8519.920052
0 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 16 	 2000 	 5859.585998
1 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 16 	 2000 	 9512.550679
2 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 16 	 2000 	 4977.496055
3 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 16 	 2000 	 6276.173174
0 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 16 	 2000 	 4765.674575
1 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 16 	 2000 	 5451.312657
2 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 16 	 2000 	 7186.155578
3 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 16 	 2000 	 5048.483241
